Date Time,Wind Speed (m/s),Pressure (atm),Air temperature (deg C),Wind direction (deg)
06.01.2010 20:00:00,7.95,0.88797,-2.80433,30
06.01.2010 21:00:00,7.69233,0.890011,-2.091,28
06.01.2010 22:00:00,7.491,0.889846,-1.68433,27.3333
06.01.2010 23:00:00,6.493,0.890044,-1.591,32
07.01.2010 00:00:00,6.27967,0.890603,-1.751,36
07.01.2010 01:00:00,6.28733,0.890537,-1.44433,29
07.01.2010 02:00:00,6.303,0.890505,-1.13767,23
07.01.2010 03:00:00,4.83833,0.891787,-1.13767,41.3333
07.01.2010 04:00:00,4.53067,0.893497,-1.21767,56.6667
07.01.2010 05:00:00,4.425,0.895535,-1.40433,78.6667
07.01.2010 06:00:00,5.245,0.894351,-1.671,94
07.01.2010 07:00:00,4.56167,0.893463,-1.85767,91
07.01.2010 08:00:00,3.84933,0.894746,-2.12433,145.333
07.01.2010 09:00:00,5.20367,0.892772,-2.30433,166.333
07.01.2010 10:00:00,3.16233,0.893331,-2.371,182.333
07.01.2010 11:00:00,0.454,0.893627,-2.071,23
07.01.2010 12:00:00,1.45667,0.893562,-2.051,159
07.01.2010 13:00:00,4.17867,0.892245,-3.03767,230
07.01.2010 14:00:00,6.892,0.890961,-4.02433,245.667
07.01.2010 15:00:00,5.49567,0.891948,-3.98433,253
07.01.2010 16:00:00,7.045,0.889613,-4.00433,227
07.01.2010 17:00:00,5.43567,0.887049,-3.771,233.333
07.01.2010 18:00:00,7.44933,0.887774,-2.091,198
07.01.2010 19:00:00,7.98067,0.887545,-1.18433,194
07.01.2010 20:00:00,7.26367,0.88521,-1.391,191
07.01.2010 21:00:00,5.91633,0.882118,-1.571,194
07.01.2010 22:00:00,5.992,0.884191,-1.271,180
07.01.2010 23:00:00,5.96533,0.88498,-0.971,174.667
08.01.2010 00:00:00,6.439,0.883698,-0.851,175
08.01.2010 01:00:00,7.27733,0.883599,-1.14433,185
08.01.2010 02:00:00,8.119,0.883566,-1.43767,184
08.01.2010 03:00:00,7.956,0.886262,-1.71767,188.667
08.01.2010 04:00:00,9.65867,0.885143,-2.40433,187.667
08.01.2010 05:00:00,9.26,0.884584,-2.871,198.667
08.01.2010 06:00:00,8.58867,0.884846,-3.071,209
08.01.2010 07:00:00,8.471,0.885076,-3.30433,230
08.01.2010 08:00:00,8.399,0.883694,-3.40433,213.667
08.01.2010 09:00:00,7.61367,0.884089,-3.58433,211.333
08.01.2010 10:00:00,7.17,0.883596,-3.651,200.667
08.01.2010 11:00:00,5.96367,0.882576,-3.751,191.667
08.01.2010 12:00:00,5.85867,0.881491,-4.03767,180.667
08.01.2010 13:00:00,5.72933,0.880735,-3.78433,166
08.01.2010 14:00:00,5.596,0.879946,-3.53767,165.667
08.01.2010 15:00:00,4.37867,0.882314,-3.55767,170
08.01.2010 16:00:00,3.33133,0.883793,-3.48433,216
08.01.2010 17:00:00,3.88933,0.880833,-3.871,231
08.01.2010 18:00:00,2.63733,0.880932,-4.071,238
08.01.2010 19:00:00,3.013,0.877676,-3.68433,280
08.01.2010 20:00:00,4.835,0.878171,-3.371,316
08.01.2010 21:00:00,5.305,0.876889,-2.971,334
08.01.2010 22:00:00,5.468,0.875212,-2.771,348
08.01.2010 23:00:00,3.71133,0.875705,-2.671,13
09.01.2010 00:00:00,2.14333,0.876001,-2.451,51.6667
09.01.2010 01:00:00,3.598,0.876494,-2.621,205.667
09.01.2010 02:00:00,5.05633,0.87702,-2.78433,249
09.01.2010 03:00:00,6.59167,0.878797,-2.00433,261.333
09.01.2010 04:00:00,9.43067,0.87847,-0.637667,304.667
09.01.2010 05:00:00,15.0867,0.880805,-0.251,322
09.01.2010 06:00:00,13.8643,0.879522,-0.617667,333.333
09.01.2010 07:00:00,11.259,0.879621,-0.604333,327.667
09.01.2010 08:00:00,13.2183,0.880672,-0.771,311.333
09.01.2010 09:00:00,14.052,0.879653,-1.051,307
09.01.2010 10:00:00,14.7037,0.880047,-1.52433,306.333
09.01.2010 11:00:00,14.2407,0.878962,-1.791,307
09.01.2010 12:00:00,15.31,0.879225,-1.48433,313.333
09.01.2010 13:00:00,13.4293,0.878403,-1.16767,315.667
09.01.2010 14:00:00,11.544,0.877647,-0.857667,306.333
09.01.2010 15:00:00,10.2317,0.879916,-1.02433,308.333
09.01.2010 16:00:00,9.16867,0.878206,-0.937667,295.333
09.01.2010 17:00:00,7.224,0.876696,0.749,303.667
09.01.2010 18:00:00,7.24467,0.87877,2.81567,313
09.01.2010 19:00:00,6.804,0.87578,4.409,308
09.01.2010 20:00:00,7.31267,0.876472,5.81567,292
09.01.2010 21:00:00,9.42267,0.875585,6.909,293
09.01.2010 22:00:00,10.3713,0.874173,7.729,291
09.01.2010 23:00:00,8.56767,0.873712,8.349,283.667
10.01.2010 00:00:00,7.60333,0.874798,8.68233,264.667
10.01.2010 01:00:00,8.86233,0.875125,7.05233,237.333
10.01.2010 02:00:00,10.1293,0.875419,5.429,246
10.01.2010 03:00:00,2.26667,0.876832,4.19567,16.3333
10.01.2010 04:00:00,10.8023,0.876465,0.362333,71.6667
10.01.2010 05:00:00,11.112,0.87518,-2.00433,67
10.01.2010 06:00:00,7.64767,0.875278,-2.371,67.3333
10.01.2010 07:00:00,7.38267,0.877876,-2.40433,49.3333
10.01.2010 08:00:00,9.895,0.877382,-3.03767,28
10.01.2010 09:00:00,11.8117,0.877577,-3.871,22
10.01.2010 10:00:00,11.7893,0.87738,-4.471,20
10.01.2010 11:00:00,11.9177,0.877313,-4.871,11
10.01.2010 12:00:00,12.8783,0.878464,-5.271,3
10.01.2010 13:00:00,9.42467,0.878594,-6.16433,357
